location,elevation,slope,soil_type,date,flood_severity,drought_severity,temp_max,temp_min,precipitation,soil_moisture,Watershed,river_flow,groundwater_level,reservoir_level
Yagoua,330,3,silty,2014-01-27,0,1,37.0,19.0,0.0,10.35,0,35,0,42.0
Yagoua,330,3,silty,2014-01-26,0,1,37.0,19.0,0.0,10.35,0,36,0,42.0
Yagoua,330,3,silty,2014-01-25,0,1,37.0,19.0,0.0,10.35,0,36,0,42.0
Yagoua,330,3,silty,2014-01-24,0,1,33.0,19.0,0.0,10.35,0,36,0,42.0
Yagoua,330,3,silty,2014-01-23,0,1,33.0,19.0,0.0,12.14,0,36,0,42.0
Yagoua,330,3,silty,2014-01-22,0,1,33.0,19.0,0.0,12.14,0,36,0,42.0
Yagoua,330,3,silty,2014-01-21,0,1,33.0,19.0,0.0,12.14,0,37,0,42.0
Yagoua,330,3,silty,2014-01-20,0,1,33.0,19.0,0.0,12.14,0,37,0,42.0
Yagoua,330,3,silty,2014-01-19,0,1,33.0,19.0,0.0,12.14,0,38,0,42.0
Yagoua,330,3,silty,2014-01-18,0,1,33.0,19.0,0.0,12.14,0,38,0,44.5
Yagoua,330,3,silty,2014-01-17,0,1,33.0,19.0,0.0,12.14,0,39,0,44.5
Yagoua,330,3,silty,2014-01-16,0,1,33.0,19.0,0.0,12.14,0,39,0,44.5
Yagoua,330,3,silty,2014-01-15,0,1,33.0,19.0,0.0,12.14,0,40,0,44.5
Yagoua,330,3,silty,2014-01-14,0,1,33.0,19.0,0.0,12.14,0,40,0,44.5
Yagoua,330,3,silty,2014-01-13,0,1,33.0,19.0,0.0,12.14,0,41,0,44.5
Yagoua,330,3,silty,2014-01-12,0,1,33.0,19.0,0.0,12.14,0,41,0,44.5
Yagoua,330,3,silty,2014-01-11,0,1,33.0,19.0,0.0,14.78,0,42,0,44.5
Yagoua,330,3,silty,2014-01-10,0,1,33.0,19.0,0.0,14.78,0,43,0,44.5
Yagoua,330,3,silty,2014-01-09,0,1,33.0,19.0,0.0,14.78,0,44,0,44.5
Yagoua,330,3,silty,2014-01-08,0,1,33.0,19.0,0.0,14.78,0,44,0,44.5
Yagoua,330,3,silty,2014-01-07,0,1,33.0,19.0,0.0,14.78,0,45,0,46.0
Yagoua,330,3,silty,2014-01-06,0,1,33.0,19.0,0.0,14.78,0,46,0,46.0
Yagoua,330,3,silty,2014-01-05,0,1,33.0,19.0,0.0,14.78,0,46,0,46.0
Yagoua,330,3,silty,2014-01-04,0,1,33.0,19.0,0.0,14.78,0,47,0,46.0
Yagoua,330,3,silty,2014-01-03,0,1,33.0,19.0,0.0,14.78,0,47,0,46.0
Yagoua,330,3,silty,2014-01-02,0,1,33.0,19.0,0.0,17.65,0,49,0,47.0
Yagoua,330,3,silty,2014-01-01,0,1,33.0,19.0,0.0,17.65,0,50,0,47.0
Yagoua,330,3,silty,2013-12-31,0,1,33.0,19.0,0.0,17.65,0,50,0,47.0
Yagoua,330,3,silty,2013-12-30,0,1,33.0,19.0,0.0,17.65,0,51,0,47.0
Yagoua,330,3,silty,2013-12-29,0,1,33.0,19.0,0.0,17.65,0,51,0,47.0
Yagoua,330,3,silty,2013-12-28,0,1,33.0,19.0,0.0,17.65,0,52,0,49.0
Yagoua,330,3,silty,2013-12-27,0,1,33.0,19.0,0.0,17.65,0,53,0,49.0
Yagoua,330,3,silty,2013-12-26,0,1,33.0,19.0,0.0,19.56,0,53,0,49.0
Yagoua,330,3,silty,2013-12-25,0,1,33.0,19.0,0.0,19.56,0,55,0,51.5
Yagoua,330,3,silty,2013-12-24,0,1,33.0,19.0,0.0,19.56,0,56,0,51.5
Yagoua,330,3,silty,2013-12-23,0,1,33.0,20.0,0.0,19.56,0,57,0,51.5
Yagoua,330,3,silty,2013-12-22,0,1,33.0,20.0,0.0,22.22,0,58,0,51.5
Yagoua,330,3,silty,2013-12-21,0,1,33.0,20.0,0.0,22.22,0,58,0,54.0
Yagoua,330,3,silty,2013-12-20,0,1,33.0,20.0,0.0,22.22,0,58,0,54.0
Yagoua,330,3,silty,2013-12-19,0,1,33.0,20.0,0.0,22.22,0,60,0,54.0
Yagoua,330,3,silty,2013-12-18,0,1,33.0,20.0,0.0,22.22,0,60,0,54.0
Yagoua,330,3,silty,2013-12-17,0,1,33.0,20.0,0.0,22.22,0,61,0,56.0
Yagoua,330,3,silty,2013-12-16,0,1,33.0,20.0,0.0,22.22,0,61,0,56.0
Yagoua,330,3,silty,2013-12-15,0,1,33.0,20.0,0.0,24.55,0,62,0,56.0
Yagoua,330,3,silty,2013-12-14,0,1,33.0,20.0,0.0,24.55,0,62,0,56.0
Yagoua,330,3,silty,2013-12-13,0,1,33.0,20.0,0.0,24.55,0,-999,0,58.0
Yagoua,330,3,silty,2013-12-12,0,1,33.0,20.0,0.0,24.55,0,-999,0,58.0
Yagoua,330,3,silty,2013-12-11,0,1,33.0,20.0,0.0,24.55,0,-999,0,58.0
Yagoua,330,3,silty,2013-12-10,0,1,33.0,20.0,0.0,24.55,0,-999,0,58.0
Yagoua,330,3,silty,2013-12-09,0,1,33.0,20.0,0.0,24.55,0,-999,0,59.0
Yagoua,330,3,silty,2013-12-08,0,1,33.0,20.0,0.0,26.31,0,-999,0,59.0
Yagoua,330,3,silty,2013-12-07,0,1,33.0,20.0,0.0,26.31,0,-999,0,59.0
Yagoua,330,3,silty,2013-12-06,0,1,33.0,20.0,0.0,26.31,0,-999,0,59.0
Yagoua,330,3,silty,2013-12-05,0,1,33.0,20.0,0.0,26.31,0,-999,0,59.0
Yagoua,330,3,silty,2013-12-04,0,1,33.0,20.0,0.0,26.31,0,76,0,59.0
Yagoua,330,3,silty,2013-12-03,0,1,33.0,20.0,0.0,26.31,0,77,0,61.0
Yagoua,330,3,silty,2013-12-02,0,1,33.0,20.0,0.0,28.12,0,79,0,61.0
Yagoua,330,3,silty,2013-12-01,0,1,36.0,20.0,0.0,31.12,0,80,0,61.0
Yagoua,330,3,silty,2013-11-30,0,1,36.0,20.0,0.0,31.12,0,83,0,61.0
Yagoua,330,3,silty,2013-11-29,0,1,36.0,20.0,0.0,31.12,0,84,0,61.0
Yagoua,330,3,silty,2013-11-28,0,1,36.0,23.0,0.0,31.12,0,84,0,61.0
Yagoua,330,3,silty,2013-11-27,0,1,36.0,23.0,0.0,31.12,0,86,0,61.0
Yagoua,330,3,silty,2013-11-26,0,1,36.0,23.0,0.0,34.12,0,87,0,61.0
Yagoua,330,3,silty,2013-11-25,0,1,36.0,23.0,0.0,34.12,0,89,0,63.5
Yagoua,330,3,silty,2013-11-24,0,1,36.0,23.0,0.0,34.12,0,89,0,63.5
Yagoua,330,3,silty,2013-11-23,0,1,36.0,23.0,0.0,36.09,0,90,0,63.5
Yagoua,330,3,silty,2013-11-22,0,1,36.0,23.0,0.0,36.09,0,92,0,63.5
Yagoua,330,3,silty,2013-11-21,0,1,36.0,23.0,0.0,36.09,0,94,0,63.5
Yagoua,330,3,silty,2013-11-20,0,1,36.0,23.0,0.0,36.09,0,95,0,63.5
Yagoua,330,3,silty,2013-11-19,0,1,36.0,23.0,0.0,41.67,0,97,0,63.5
Yagoua,330,3,silty,2013-11-18,0,1,36.0,23.0,0.0,41.67,0,98,0,65.0
Yagoua,330,3,silty,2013-11-17,0,1,36.0,23.0,0.0,41.67,0,102,0,65.0
Yagoua,330,3,silty,2013-11-16,0,1,36.0,23.0,0.0,41.67,0,104,0,65.0
Yagoua,330,3,silty,2013-11-15,0,1,36.0,23.0,0.0,41.67,0,105,0,65.0
Yagoua,330,3,silty,2013-11-14,0,1,36.0,23.0,0.0,45.77,0,107,0,65.0
Yagoua,330,3,silty,2013-11-13,0,1,36.0,23.0,0.0,45.77,0,112,0,67.0
Yagoua,330,3,silty,2013-11-12,0,1,36.0,23.0,0.0,45.77,0,115,0,67.0
Yagoua,330,3,silty,2013-11-11,0,1,36.0,23.0,0.0,45.77,0,119,0,67.0
Yagoua,330,3,silty,2013-11-10,0,1,36.0,23.0,0.0,45.77,0,122,0,67.0
Yagoua,330,3,silty,2013-11-09,0,1,36.0,23.0,0.0,34.42,0,126,0,67.0
Yagoua,330,3,silty,2013-11-08,0,1,36.0,23.0,0.0,49.42,0,129,0,67.0
Yagoua,330,3,silty,2013-11-07,0,1,36.0,23.0,0.0,49.42,0,133,0,68.0
Yagoua,330,3,silty,2013-11-06,0,1,36.0,23.0,0.0,49.42,0,137,0,68.0
Yagoua,330,3,silty,2013-11-05,0,1,36.0,23.0,0.0,49.42,0,139,0,68.0
Yagoua,330,3,silty,2013-11-04,0,1,36.0,23.0,0.0,49.42,0,142,0,68.0
Yagoua,330,3,silty,2013-11-03,0,1,36.0,23.0,0.0,49.42,0,146,0,68.0
Yagoua,330,3,silty,2013-11-02,0,0,36.0,23.0,0.0,53.42,0,152,0,69.0
Yagoua,330,3,silty,2013-11-01,0,0,36.0,23.0,0.0,53.42,0,158,0,69.0
Yagoua,330,3,silty,2013-10-31,0,0,36.0,23.0,0.0,53.42,0,162,0,69.0
Yagoua,330,3,silty,2013-10-30,0,0,36.0,23.0,0.0,56.35,0,170,0,69.0
Yagoua,330,3,silty,2013-10-29,0,0,36.0,23.0,0.0,56.35,0,176,0,69.0
Yagoua,330,3,silty,2013-10-28,0,0,36.0,24.0,0.0,56.35,0,185,0,69.0
Yagoua,330,3,silty,2013-10-27,0,0,36.0,24.0,0.0,56.35,0,196,0,70.0
Yagoua,330,3,silty,2013-10-26,0,0,35.0,24.0,0.0,58.87,0,202,0,70.0
Yagoua,330,3,silty,2013-10-25,0,0,35.0,24.0,0.0,58.87,0,209,0,70.0
Yagoua,330,3,silty,2013-10-24,0,0,35.0,24.0,0.0,58.87,0,221,0,70.0
Yagoua,330,3,silty,2013-10-23,0,0,35.0,24.0,0.0,58.87,0,239,0,72.0
Yagoua,330,3,silty,2013-10-22,0,0,35.0,24.0,0.0,61.47,0,256,0,75.0
Yagoua,330,3,silty,2013-10-21,0,0,35.0,24.0,0.0,61.47,0,267,0,76.0
Yagoua,330,3,silty,2013-10-20,0,0,35.0,24.0,0.0,61.47,0,272,0,76.0
Yagoua,330,3,silty,2013-10-19,0,0,35.0,24.0,0.0,63.54,0,277,0,76.0
Yagoua,330,3,silty,2013-10-18,0,0,35.0,24.0,0.0,63.54,0,305,0,76.0
Yagoua,330,3,silty,2013-10-17,0,0,35.0,24.0,0.0,63.54,0,299,0,77.0
Yagoua,330,3,silty,2013-10-16,0,0,35.0,24.0,0.0,63.54,0,277,0,77.5
Yagoua,330,3,silty,2013-10-15,0,0,35.0,24.0,0.0,65.65,0,272,0,77.5
Yagoua,330,3,silty,2013-10-14,0,0,35.0,24.0,0.0,65.65,0,262,0,77.5
Yagoua,330,3,silty,2013-10-13,0,0,35.0,24.0,0.0,65.65,0,244,0,77.5
Yagoua,330,3,silty,2013-10-12,0,0,35.0,24.0,0.0,65.65,0,244,0,78.0
Yagoua,330,3,silty,2013-10-11,0,0,35.0,24.0,0.0,68.77,0,259,0,78.0
Yagoua,330,3,silty,2013-10-10,0,0,35.0,24.0,0.0,68.77,0,267,0,78.0
Yagoua,330,3,silty,2013-10-09,1,0,35.0,24.0,0.0,68.77,0,269,0,78.0
Yagoua,330,3,silty,2013-10-08,1,0,35.0,24.0,0.0,68.77,0,272,0,78.0
Yagoua,330,3,silty,2013-10-07,1,0,35.0,24.0,0.0,70.89,0,277,0,78.5
Yagoua,330,3,silty,2013-10-06,1,0,35.0,24.0,0.0,70.89,0,311,0,78.5
Yagoua,330,3,silty,2013-10-05,1,0,35.0,24.0,0.0,70.89,0,325,0,78.5
Yagoua,330,3,silty,2013-10-04,1,0,35.0,24.0,0.0,70.89,0,299,0,78.5
Yagoua,330,3,silty,2013-10-03,1,0,35.0,23.8,0.0,70.89,0,232,0,78.5
Yagoua,330,3,silty,2013-10-02,1,0,35.0,23.6,0.0,73.0,0,223,0,78.5
Yagoua,330,3,silty,2013-10-01,1,0,35.0,23.4,3.2,73.0,0,235,0,79.0
Yagoua,330,3,silty,2013-09-30,1,0,35.0,23.4,2.1,73.0,0,239,0,79.0
Yagoua,330,3,silty,2013-09-29,1,0,35.0,23.4,1.98,75.41,0,244,0,79.0
Yagoua,330,3,silty,2013-09-28,1,0,34.0,23.4,0.0,75.41,0,254,0,79.0
Yagoua,330,3,silty,2013-09-27,1,0,32.7,23.1,0.0,75.41,0,274,0,80.5
Yagoua,330,3,silty,2013-09-26,1,0,32.5,23.1,0.0,76.22,0,277,0,80.5
Yagoua,330,3,silty,2013-09-25,1,0,32.4,23.1,0.0,76.22,0,305,0,80.5
Yagoua,330,3,silty,2013-09-24,1,0,32.0,23.1,5.43,76.22,0,314,0,80.5
Yagoua,330,3,silty,2013-09-23,1,0,32.0,23.1,4.66,78.34,0,328,0,80.5
Yagoua,330,3,silty,2013-09-22,1,0,32.0,23.1,5.78,79.68,0,322,0,80.5
Yagoua,330,3,silty,2013-09-21,1,0,32.1,23.1,5.78,80.43,0,322,0,82.0
Yagoua,330,3,silty,2013-09-20,1,0,32.0,23.1,5.78,80.43,0,343,0,82.0
Yagoua,330,3,silty,2013-09-19,1,0,32.0,23.4,5.78,81.32,0,370,0,82.0
Yagoua,330,3,silty,2013-09-18,1,0,32.0,23.4,1.54,82.07,0,392,0,82.0
Yagoua,330,3,silty,2013-09-17,1,0,32.0,23.4,2.467,82.07,0,408,0,82.0
Yagoua,330,3,silty,2013-09-16,1,0,32.0,23.4,0.0,82.07,0,418,0,82.0
Yagoua,330,3,silty,2013-09-15,1,0,32.0,23.4,0.0,82.64,0,434,0,82.0
Yagoua,330,3,silty,2013-09-14,1,0,31.5,23.4,9.8,82.64,0,464,0,82.0
Yagoua,330,3,silty,2013-09-13,1,0,31.5,23.5,7.8,82.64,0,489,0,84.0
Yagoua,330,3,silty,2013-09-12,1,0,31.5,23.4,8.3,82.64,0,489,0,84.0
Yagoua,330,3,silty,2013-09-11,1,0,31.5,23.4,8.54,82.64,0,464,0,84.0
Yagoua,330,3,silty,2013-09-10,1,0,32.5,23.4,6.76,83.112,0,411,0,84.0
Yagoua,330,3,silty,2013-09-09,1,0,32.7,23.4,11.33,83.112,0,340,0,84.0
Yagoua,330,3,silty,2013-09-08,1,0,32.7,23.6,11.52,83.112,0,235,0,84.0
Yagoua,330,3,silty,2013-09-07,1,0,32.7,23.4,7.32,83.112,0,228,0,86.0
Yagoua,330,3,silty,2013-09-06,1,0,32.7,23.4,0.0,83.112,0,223,0,87.0
Yagoua,330,3,silty,2013-09-05,1,0,32.7,23.7,0.0,83.112,0,225,0,89.0
Yagoua,330,3,silty,2013-09-04,1,0,32.9,23.4,8.45,84.61,0,214,0,90.0
Yagoua,330,3,silty,2013-09-03,1,0,32.4,23.7,5.34,84.61,0,216,0,92.0
Yagoua,330,3,silty,2013-09-02,1,0,32.4,23.0,4.76,84.61,0,228,0,92.0
Yagoua,330,3,silty,2013-09-01,1,0,32.4,23.0,8.67,84.61,0,242,0,94.0
Yagoua,330,3,silty,2013-08-31,1,0,32.1,23.0,8.67,84.61,0,272,0,97.0
Yagoua,330,3,silty,2013-08-30,1,0,32.8,23.0,8.67,84.61,0,272,0,97.0
Yagoua,330,3,silty,2013-08-29,1,0,32.8,23.0,7.99,84.61,0,299,0,97.0
Yagoua,330,3,silty,2013-08-28,1,0,32.8,23.0,9.313,84.61,0,302,0,97.0
Yagoua,330,3,silty,2013-08-27,1,0,30.0,23.0,11.52,84.61,0,294,0,97.0
Yagoua,330,3,silty,2013-08-26,1,0,29.0,23.0,11.52,84.61,0,277,0,97.0
Yagoua,330,3,silty,2013-08-25,1,0,31.0,23.0,11.52,84.61,0,331,0,97.0
Yagoua,330,3,silty,2013-08-24,1,0,30.0,23.0,11.52,84.61,0,340,0,97.0
Yagoua,330,3,silty,2013-08-23,1,0,30.0,23.0,11.52,84.61,1,294,0,97.0
Yagoua,330,3,silty,2013-08-22,1,0,30.0,23.0,6.31,85.32,1,305,0,97.0
Yagoua,330,3,silty,2013-08-21,1,0,30.0,23.0,6.24,85.54,1,340,0,97.0
Yagoua,330,3,silty,2013-08-20,1,0,30.0,23.0,5.88,86.22,1,352,0,97.0
Yagoua,330,3,silty,2013-08-19,1,0,30.0,23.0,9.88,86.31,1,395,0,97.0
Yagoua,330,3,silty,2013-08-18,1,0,30.0,23.0,10.33,86.34,1,408,0,97.0
Yagoua,330,3,silty,2013-08-17,1,0,30.0,23.0,10.21,86.55,1,441,0,97.0
Yagoua,330,3,silty,2013-08-16,1,0,30.0,23.0,6.32,85.66,1,485,0,97.0
Yagoua,330,3,silty,2013-08-15,1,0,30.0,23.0,0.0,85.66,0,478,0,97.0
Yagoua,330,3,silty,2013-08-14,1,0,30.0,23.0,11.21,86.66,1,444,0,97.0
Yagoua,330,3,silty,2013-08-13,1,0,30.0,23.0,8.36,86.66,1,434,0,97.5
Yagoua,330,3,silty,2013-08-12,1,0,30.0,23.0,8.36,86.66,1,414,0,97.5
Yagoua,330,3,silty,2013-08-11,1,0,30.0,23.0,8.36,86.66,1,401,0,97.5
Yagoua,330,3,silty,2013-08-10,1,0,30.0,23.0,0.0,86.66,1,385,0,97.5
Yagoua,330,3,silty,2013-08-09,1,0,30.0,23.0,11.32,86.66,1,373,0,97.5
Yagoua,330,3,silty,2013-08-08,1,0,30.0,23.0,4.32,86.66,0,358,0,97.5
Yagoua,330,3,silty,2013-08-07,1,0,30.0,23.0,7.32,86.66,0,346,0,97.5
Yagoua,330,3,silty,2013-08-06,1,0,30.0,23.0,7.32,86.66,1,343,0,97.5
Yagoua,330,3,silty,2013-08-05,1,0,30.0,23.0,6.67,86.66,1,340,0,97.5
Yagoua,330,3,silty,2013-08-04,1,0,30.0,23.0,6.45,86.66,1,331,0,96.0
Yagoua,330,3,silty,2013-08-03,1,0,30.0,23.0,7.77,86.66,1,277,0,96.0
Yagoua,330,3,silty,2013-08-02,1,0,32.0,23.0,0.0,86.66,1,235,0,96.0
Yagoua,330,3,silty,2013-08-01,1,0,31.0,23.0,0.0,86.66,1,223,0,92.0
Yagoua,330,3,silty,2013-07-31,1,0,33.0,24.0,4.32,86.66,1,223,0,92.0
Yagoua,330,3,silty,2013-07-30,1,0,34.0,24.0,9.89,86.66,1,225,0,92.0
Yagoua,330,3,silty,2013-07-29,0,0,34.0,24.0,9.33,86.66,0,225,0,88.0
Yagoua,330,3,silty,2013-07-28,0,0,32.0,24.0,5.23,86.66,0,228,0,88.0
Yagoua,330,3,silty,2013-07-27,0,0,31.0,24.0,0.0,86.66,0,228,0,88.0
Yagoua,330,3,silty,2013-07-26,0,0,33.0,24.0,0.0,86.66,0,232,0,88.0
Yagoua,330,3,silty,2013-07-25,0,0,33.0,24.0,7.77,86.66,1,232,0,87.0
Yagoua,330,3,silty,2013-07-24,0,0,33.0,24.0,7.65,86.66,1,239,0,86.0
Yagoua,330,3,silty,2013-07-23,0,0,33.0,24.0,10.34,86.22,1,232,0,85.0
Yagoua,330,3,silty,2013-07-22,0,0,33.0,24.0,11.21,86.22,1,228,0,85.0
Yagoua,330,3,silty,2013-07-21,0,0,33.0,24.0,5.23,86.22,1,223,0,85.0
Yagoua,330,3,silty,2013-07-20,0,0,33.0,24.0,0.0,86.22,1,216,0,85.0
Yagoua,330,3,silty,2013-07-19,0,0,33.0,24.0,7.45,86.22,1,202,0,83.5
Yagoua,330,3,silty,2013-07-18,0,0,33.0,24.0,7.45,86.22,1,172,0,83.5
Yagoua,330,3,silty,2013-07-17,0,0,33.0,24.0,7.45,86.22,1,142,0,80.0
Yagoua,330,3,silty,2013-07-16,0,0,33.0,24.0,0.0,86.22,1,141,0,79.0
Yagoua,330,3,silty,2013-07-15,0,0,33.0,24.0,7.45,86.22,1,137,0,78.0
Yagoua,330,3,silty,2013-07-14,0,0,33.0,24.0,8.43,84.334,1,133,0,77.0
Yagoua,330,3,silty,2013-07-13,0,0,33.0,24.0,8.32,84.334,1,128,0,77.0
Yagoua,330,3,silty,2013-07-12,0,0,33.0,24.0,0.0,84.334,1,121,0,76.0
Yagoua,330,3,silty,2013-07-11,0,0,33.0,24.0,8.32,84.334,1,117,0,76.0
Yagoua,330,3,silty,2013-07-10,0,0,33.0,24.0,8.32,84.334,1,112,0,76.0
Yagoua,330,3,silty,2013-07-09,0,0,33.0,24.0,6.7,84.334,1,107,0,76.0
Yagoua,330,3,silty,2013-07-08,0,0,33.0,24.0,6.02,84.334,1,104,0,76.0
Yagoua,330,3,silty,2013-07-07,0,0,33.0,24.0,6.078,84.334,1,98,0,74.0
Yagoua,330,3,silty,2013-07-06,0,0,33.0,24.0,8.54,84.334,1,95,0,73.0
Yagoua,330,3,silty,2013-07-05,0,0,33.0,24.0,1.67,84.334,1,90,0,73.0
Yagoua,330,3,silty,2013-07-04,0,0,33.0,24.0,5.98,82.334,1,87,0,73.0
Yagoua,330,3,silty,2013-07-03,0,0,33.0,24.0,0.0,79.134,1,84,0,73.0
Yagoua,330,3,silty,2013-07-02,0,0,33.0,24.0,11.28,78.01,1,81,0,71.0
Yagoua,330,3,silty,2013-07-01,0,0,33.0,26.0,9.28,78.01,1,80,0,70.0
Yagoua,330,3,silty,2013-06-30,0,0,33.0,26.0,3.11,78.01,1,79,0,69.0
Yagoua,330,3,silty,2013-06-29,0,0,34.0,26.0,0.0,78.01,1,77,0,67.5
Yagoua,330,3,silty,2013-06-28,0,0,34.0,26.0,4.99,74.64,1,79,0,67.5
Yagoua,330,3,silty,2013-06-27,0,0,35.5,26.0,0.0,74.64,1,-999,0,67.5
Yagoua,330,3,silty,2013-06-26,0,0,36.0,26.0,6.34,74.64,1,-999,0,67.5
Yagoua,330,3,silty,2013-06-25,0,0,35.0,26.0,6.34,74.64,1,-999,0,65.0
Yagoua,330,3,silty,2013-06-24,0,0,34.0,26.0,6.34,74.64,1,-999,0,63.5
Yagoua,330,3,silty,2013-06-23,0,0,36.0,26.0,6.34,74.64,1,-999,0,63.5
Yagoua,330,3,silty,2013-06-22,0,1,36.5,26.0,0.0,74.64,1,-999,0,63.5
Yagoua,330,3,silty,2013-06-21,0,1,36.5,26.0,0.0,72.22,1,76,0,62.0
Yagoua,330,3,silty,2013-06-20,0,1,36.5,26.0,4.32,72.22,1,76,0,62.0
Yagoua,330,3,silty,2013-06-19,0,1,36.5,26.0,6.78,72.22,1,74,0,62.0
Yagoua,330,3,silty,2013-06-18,0,1,36.5,26.0,5.56,72.22,1,74,0,62.0
Yagoua,330,3,silty,2013-06-17,0,1,36.5,26.0,5.43,72.22,1,76,0,62.0
Yagoua,330,3,silty,2013-06-16,0,1,36.5,26.0,5.76,72.22,1,-999,0,61.0
Yagoua,330,3,silty,2013-06-15,0,1,36.5,26.0,5.76,69.01,1,-999,0,61.0
Yagoua,330,3,silty,2013-06-14,0,1,36.5,26.0,0.0,69.01,1,-999,0,61.0
Yagoua,330,3,silty,2013-06-13,0,1,36.5,26.0,0.0,69.01,1,-999,0,61.0
Yagoua,330,3,silty,2013-06-12,0,1,36.5,26.0,5.76,69.01,1,-999,0,59.5
Yagoua,330,3,silty,2013-06-11,0,1,36.5,26.0,5.76,62.23,1,76,0,59.5
Yagoua,330,3,silty,2013-06-10,0,1,36.5,26.0,5.76,62.23,1,76,0,58.5
Yagoua,330,3,silty,2013-06-09,0,1,36.5,26.0,0.0,62.23,1,76,0,58.5
Yagoua,330,3,silty,2013-06-08,0,1,36.5,26.0,4.65,56.43,1,76,0,58.5
Yagoua,330,3,silty,2013-06-07,0,1,36.5,26.0,7.45,56.43,1,76,0,56.0
Yagoua,330,3,silty,2013-06-06,0,1,36.5,26.0,7.23,56.43,1,74,0,56.0
Yagoua,330,3,silty,2013-06-05,0,1,36.5,29.0,3.11,56.43,1,74,0,56.0
Yagoua,330,3,silty,2013-06-04,0,1,38.5,29.0,0.0,56.43,1,74,0,56.0
Yagoua,330,3,silty,2013-06-03,0,1,36.5,29.0,0.0,51.45,1,74,0,56.0
Yagoua,330,3,silty,2013-06-02,0,1,36.5,29.0,2.56,51.45,1,74,0,53.0
Yagoua,330,3,silty,2013-06-01,0,1,36.5,29.0,0.0,51.45,1,73,0,53.0
Yagoua,330,3,silty,2013-05-31,0,1,36.5,29.0,0.0,51.45,1,73,0,51.5
Yagoua,330,3,silty,2013-05-30,0,1,36.5,29.0,0.0,51.45,1,73,0,50.0
Yagoua,330,3,silty,2013-05-29,0,1,38.5,29.0,0.0,51.45,1,73,0,50.0
Yagoua,330,3,silty,2013-05-28,0,1,38.5,29.0,6.21,47.88,1,73,0,50.0
Yagoua,330,3,silty,2013-05-27,0,1,38.5,29.0,6.33,47.88,1,73,0,48.5
Yagoua,330,3,silty,2013-05-26,0,1,39.0,29.0,0.0,47.88,1,73,0,48.5
Yagoua,330,3,silty,2013-05-25,0,1,39.0,29.0,5.44,47.88,1,71,0,48.5
Yagoua,330,3,silty,2013-05-24,0,1,39.0,29.0,0.0,47.88,1,71,0,48.5
Yagoua,330,3,silty,2013-05-23,0,1,39.0,29.0,0.0,43.23,1,71,0,48.5
Yagoua,330,3,silty,2013-05-22,0,1,39.0,29.0,0.0,43.23,1,71,0,46.0
Yagoua,330,3,silty,2013-05-21,0,1,39.0,29.0,0.0,43.23,1,71,0,45.0
Yagoua,330,3,silty,2013-05-20,0,1,39.0,29.0,0.0,43.23,1,70,0,44.0
Yagoua,330,3,silty,2013-05-19,0,1,39.0,29.0,0.0,35.55,1,70,0,44.0
Yagoua,330,3,silty,2013-05-18,0,1,39.0,29.0,0.0,33.43,1,70,0,44.0
Yagoua,330,3,silty,2013-05-17,0,1,39.0,29.0,0.0,29.02,1,73,0,44.0
Yagoua,330,3,silty,2013-05-16,0,1,39.0,29.0,0.0,29.02,1,73,0,44.0
Yagoua,330,3,silty,2013-05-15,0,1,39.0,29.0,0.0,26.55,1,73,0,42.5
Yagoua,330,3,silty,2013-05-14,0,1,39.0,29.0,0.0,26.55,1,74,0,39.0
Yagoua,330,3,silty,2013-05-13,0,1,39.0,29.0,0.0,24.33,1,73,0,38.0
Yagoua,330,3,silty,2013-05-12,0,1,39.0,29.0,0.0,21.76,1,73,0,35.0
Yagoua,330,3,silty,2013-05-11,0,1,39.0,29.0,0.0,18.44,1,73,0,34.0
Yagoua,330,3,silty,2013-05-10,0,1,39.0,29.0,0.0,18.44,1,74,0,32.0
Yagoua,330,3,silty,2013-05-09,0,1,39.0,29.0,0.0,18.44,1,76,0,32.0
Yagoua,330,3,silty,2013-05-08,0,1,39.0,29.0,0.0,18.44,1,76,0,32.0
Yagoua,330,3,silty,2013-05-07,0,1,39.0,28.0,0.0,18.44,1,76,0,32.0
Yagoua,330,3,silty,2013-05-06,0,1,39.0,28.0,0.0,18.44,1,74,0,32.0
Yagoua,330,3,silty,2013-05-05,0,1,39.0,28.0,0.0,18.44,1,74,0,32.0
Yagoua,330,3,silty,2013-05-04,0,1,39.0,28.0,0.0,15.38,1,73,0,32.0
Yagoua,330,3,silty,2013-05-03,0,1,39.0,28.0,0.0,14.22,1,73,0,32.0
Yagoua,330,3,silty,2013-05-02,0,1,39.0,28.0,0.0,8.88,1,73,0,30.0
Yagoua,330,3,silty,2013-05-01,0,1,39.0,28.0,0.0,8.88,1,71,0,30.0
Yagoua,330,3,silty,2013-04-30,0,1,39.0,28.0,0.0,8.88,1,70,0,30.0
Yagoua,330,3,silty,2013-04-29,0,1,41.0,28.0,0.0,8.88,1,69,0,30.0
Yagoua,330,3,silty,2013-04-28,0,1,41.0,28.0,0.0,8.88,1,66,0,30.0
Yagoua,330,3,silty,2013-04-27,0,1,41.0,28.0,0.0,8.88,1,65,0,30.0
Yagoua,330,3,silty,2013-04-26,0,1,41.0,28.0,0.0,8.88,1,61,0,30.0
Yagoua,330,3,silty,2013-04-25,0,1,41.0,28.0,0.0,8.88,1,57,0,30.0
